Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00       2/2           std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::~allocator() [361]
[345]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::~new_allocator() [345]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> const&) [362]
[346]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::new_allocator() [346]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::~allocator() [363]
[347]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::~new_allocator() [347]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> const&) [364]
[348]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::new_allocator() [348]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::~allocator() [365]
[349]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::~new_allocator() [349]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[350]    0.0    0.00    0.00       2         AVLTreeInternals::AVLTreeBase<testing, Compare>::size() const [350]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[351]    0.0    0.00    0.00       2         AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::size() const [351]
-----------------------------------------------
                                  48             AVLTree<testing, Compare>::sideways(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, int) const [352]
                0.00    0.00       2/2           AVLTreeInternals::AVLTreeBase<testing, Compare>::print() [336]
[352]    0.0    0.00    0.00       2+48      AVLTree<testing, Compare>::sideways(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, int) const [352]
                0.00    0.00      24/47          operator<<(std::ostream&, testing&) [140]
                                  48             AVLTree<testing, Compare>::sideways(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, int) const [352]
-----------------------------------------------
                                  12             AVLTree<int*, std::less<int> >::sideways(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, int) const [353]
                0.00    0.00       2/2           AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::print() [339]
[353]    0.0    0.00    0.00       2+12      AVLTree<int*, std::less<int> >::sideways(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, int) const [353]
                                  12             AVLTree<int*, std::less<int> >::sideways(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, int) const [353]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_get_map_allocator() const [355]
[354]    0.0    0.00    0.00       2         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_get_Tp_allocator() const [354]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, unsigned long) [430]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_allocate_map(unsigned long) [426]
[355]    0.0    0.00    0.00       2         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_get_map_allocator() const [355]
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_get_Tp_allocator() const [354]
                0.00    0.00       2/2           std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> const&) [360]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_get_map_allocator() const [357]
[356]    0.0    0.00    0.00       2         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_get_Tp_allocator() const [356]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, unsigned long) [442]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_allocate_map(unsigned long) [438]
[357]    0.0    0.00    0.00       2         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_get_map_allocator() const [357]
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_get_Tp_allocator() const [356]
                0.00    0.00       2/2           std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> const&) [362]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_get_map_allocator() const [359]
[358]    0.0    0.00    0.00       2         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_get_Tp_allocator() const [358]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node***, unsigned long) [454]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_allocate_map(unsigned long) [450]
[359]    0.0    0.00    0.00       2         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_get_map_allocator() const [359]
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_get_Tp_allocator() const [358]
                0.00    0.00       2/2           std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> const&) [364]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_get_map_allocator() const [355]
[360]    0.0    0.00    0.00       2         std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> const&) [360]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::new_allocator() [344]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, unsigned long) [430]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_allocate_map(unsigned long) [426]
[361]    0.0    0.00    0.00       2         std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::~allocator() [361]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::~new_allocator() [345]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_get_map_allocator() const [357]
[362]    0.0    0.00    0.00       2         std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> const&) [362]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::new_allocator() [346]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, unsigned long) [442]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_allocate_map(unsigned long) [438]
[363]    0.0    0.00    0.00       2         std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::~allocator() [363]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::~new_allocator() [347]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_get_map_allocator() const [359]
[364]    0.0    0.00    0.00       2         std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> const&) [364]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::new_allocator() [348]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node***, unsigned long) [454]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_allocate_map(unsigned long) [450]
[365]    0.0    0.00    0.00       2         std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::~allocator() [365]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::~new_allocator() [349]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_initialize_map(unsigned long) [431]
[366]    0.0    0.00    0.00       2         std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::_M_set_node(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***) [366]
                0.00    0.00       2/2           std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::_S_buffer_size() [367]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::_M_set_node(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***) [366]
[367]    0.0    0.00    0.00       2         std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::_S_buffer_size() [367]
